COHORTE,AGE_PRET_BIN,AGE_MOIS,ER_obs,ER_pred,RA_sum,EAD_sum
2016,36-60,49.0,0.38980311044891225,0.34462948183495207,13000.0,33350.17
2016,36-60,49.0,0.2536805602576876,0.3408264694202442,3147.09,12405.720000000001
2016,36-60,50.0,0.3916517745741906,0.3408264694202442,3500.0,8936.51
2016,36-60,50.0,0.7157427620513187,0.33550882614845157,2000.0,2794.3
2016,36-60,50.0,0.6983996172770097,0.3374230998987695,2000.0,2863.69
2016,36-60,50.0,0.4524567273825098,0.3266011519868284,719.37,1589.92
2016,36-60,50.0,0.10161822961106917,0.34462948183495207,1239.78,12200.369999999999
2016,36-60,51.0,0.2509598424792938,0.3408264694202442,636.0,2534.27
2016,36-60,51.0,0.015411817892806592,0.33550882614845157,509.99,33090.84
2016,36-60,51.0,0.2975446614536842,0.3408264694202442,500.0,1680.42
2016,36-60,51.0,0.24198683931224793,0.3374230998987695,684.0,2826.6
2016,36-60,51.0,0.12471160441479079,0.3266011519868284,200.0,1603.7
2016,36-60,51.0,0.6266881411803045,0.34462948183495207,1000.0,1595.69
2016,36-60,51.0,0.03802343658126909,0.3408264694202442,1118.74,29422.379999999997
2016,36-60,52.0,0.0,0.33550882614845157,0.0,22930.33
2016,36-60,52.0,0.01979382738664371,0.3374230998987695,560.81,28332.57
2016,36-60,52.0,0.0888377733717154,0.3266011519868284,1368.37,15403.02
2016,36-60,53.0,0.014131728710270398,0.3408264694202442,753.47,53317.61
2016,36-60,53.0,0.616543651197896,0.3374230998987695,665.75,1079.81
2016,36-60,53.0,0.6857630628068873,0.3408264694202442,19269.03,28098.67
2016,36-60,54.0,0.27246081794902666,0.33550882614845157,2693.0,9883.99
2016,36-60,54.0,0.033713644708727106,0.3374230998987695,293.63,8709.53
2016,36-60,54.0,0.36178120208822556,0.35746257880495513,372.83,1030.54
2016,36-60,54.0,0.36780679281465833,0.34462948183495207,491.0,1334.94
2016,36-60,55.0,0.1260797814380241,0.3408264694202442,319.35,2532.92
2016,36-60,55.0,0.014393330856346547,0.3408264694202442,753.47,52348.55
2016,36-60,55.0,0.5428745625683814,0.33550882614845157,2600.0,4789.32
2016,36-60,55.0,0.01843332023811786,0.3483177760588111,417.13,22629.13
2016,36-60,55.0,0.10085746267080614,0.3266011519868284,191.02,1893.96
2016,36-60,55.0,0.6431271864002637,0.34462948183495207,2459.82,3824.7799999999997
2016,36-60,55.0,0.022801380127699042,0.3408264694202442,2241.73,98315.54
2016,36-60,56.0,0.011131372847624367,0.3408264694202442,427.6,38413.95
2016,36-60,56.0,0.0226607368261803,0.3374230998987695,588.66,25977.09
2016,36-60,56.0,0.014350550008600657,0.3483177760588111,314.52,21916.93
2016,36-60,56.0,0.21468315755456976,0.3408264694202442,3653.8,17019.5
2016,36-60,57.0,0.6525922083127064,0.3408264694202442,9900.0,15170.27
2016,36-60,57.0,0.4583702416871692,0.34452264992337556,8000.0,17453.14
2016,36-60,57.0,0.14720906745975512,0.33550882614845157,10336.03,70213.27
2016,36-60,57.0,0.13134304834080893,0.3266011519868284,200.0,1522.73
2016,36-60,57.0,0.3096841271413011,0.33656373238391507,312.75,1009.9
2016,36-60,57.0,0.5888496965976071,0.3408264694202442,3050.0,5179.59
2016,36-60,58.0,0.09921015488689382,0.3374230998987695,1500.0,15119.419999999998
2016,36-60,59.0,0.04765127436644229,0.3408264694202442,78.86,1654.94
2016,36-60,59.0,0.17924381929329153,0.3408264694202442,1213.02,6767.43
2016,36-60,59.0,0.023356780424995272,0.3408264694202442,529.32,22662.37
2016,36-60,59.0,0.05875379933851996,0.3374230998987695,1999.9099999999999,34038.82
2016,36-60,59.0,0.0,0.3408264694202442,0.0,6635.18
2016,36-60,59.0,0.021478973472436644,0.35746257880495513,413.49,19250.92
2016,36-60,60.0,0.0934202393661853,0.3408264694202442,415.65,4449.25
2016,36-60,60.0,0.04333568713181594,0.3408264694202442,224.0,5168.95
2016,36-60,60.0,0.02170767620528097,0.3374230998987695,560.81,25834.64
2016,60-120,61.0,0.09924451212978723,0.33550882614845157,565.0,5693.01
2016,60-120,61.0,0.0,0.3374230998987695,0.0,2173.81
2016,60-120,61.0,0.0,0.34462948183495207,0.0,2371.8
2016,60-120,62.0,0.11931816825929906,0.3491920599261233,1500.0,12571.43
2016,60-120,62.0,0.03906616245272994,0.35199211733057206,100.0,2559.76
2016,60-120,62.0,0.4223996483010307,0.3266011519868284,10300.0,24384.489999999998
2016,60-120,63.0,0.06473414272915105,0.3374230998987695,283.23,4375.28
2016,60-120,63.0,0.6149697448039989,0.35746257880495513,1122.0,1824.48
2016,60-120,63.0,0.10299532751425779,0.3408264694202442,713.53,6927.79
2016,60-120,64.0,0.2679833389169241,0.3408264694202442,1015.89,3790.87
2016,60-120,64.0,0.013128143645777574,0.3408264694202442,1454.61,110800.89
2016,60-120,64.0,0.025321293637966317,0.3374230998987695,1149.4699999999998,45395.39
2016,60-120,65.0,0.09090115771714469,0.3408264694202442,500.0,5500.48
2016,60-120,65.0,0.07271985026227211,0.3374230998987695,283.23,3894.81
2016,60-120,65.0,0.5765536390912592,0.34462948183495207,15000.0,26016.66
2016,60-120,65.0,0.326643315298993,0.3408264694202442,3000.0,9184.33
2016,60-120,66.0,0.026964103902182495,0.34452264992337556,400.96,14870.14
2016,60-120,66.0,0.011265490754232464,0.3408264694202442,899.55,79850.05
2016,60-120,66.0,0.5256297043858542,0.3408264694202442,2000.0,3804.96
2016,60-120,67.0,0.013214240649235725,0.3408264694202442,1454.61,110078.97
2016,60-120,67.0,0.06213039046081329,0.3483177760588111,1217.13,19589.93
2016,60-120,67.0,0.03365816933734736,0.34462948183495207,367.94,10931.67
2016,60-120,68.0,0.050382300899223305,0.3408264694202442,250.0,4962.06
2016,60-120,68.0,0.14389921859780516,0.35199211733057206,531.84,3695.92
2016,60-120,68.0,0.7530270920706248,0.3374230998987695,9800.0,13014.14
2016,60-120,68.0,0.0,0.3408264694202442,0.0,3490.91
2016,60-120,68.0,0.8381913507034521,0.3408264694202442,10000.0,11930.45
2016,60-120,69.0,0.14057448104587414,0.35199211733057206,600.0,4268.2
2016,60-120,69.0,0.3387493254991306,0.33550882614845157,565.0,1667.9
2016,60-120,69.0,0.03555247212106045,0.34462948183495207,367.94,10349.21
2016,60-120,69.0,0.8412296758910305,0.3408264694202442,10000.0,11887.36
2016,60-120,70.0,0.8106552526407095,0.3374230998987695,3000.0,3700.71
2016,60-120,71.0,0.03493199413178733,0.3408264694202442,632.42,18104.32
2016,60-120,71.0,0.019053511373599143,0.33550882614845157,855.83,44917.18
2016,60-120,71.0,0.013765852837742062,0.3408264694202442,1454.61,105667.99
2016,60-120,71.0,0.9345186822473955,0.34462948183495207,1150.0,1230.58
2016,60-120,71.0,0.0,0.3408264694202442,0.0,4632.25
2016,60-120,72.0,0.012331594668276607,0.3408264694202442,899.55,72946.77
2016,60-120,72.0,0.22502076024115636,0.3374230998987695,9999.0,44435.9
2016,60-120,72.0,0.3580667212441742,0.3408264694202442,7422.34,20728.93
2016,60-120,73.0,0.036962118533368005,0.3408264694202442,632.42,17109.95
2016,60-120,73.0,0.0,0.3374230998987695,0.0,9346.95
2016,60-120,73.0,0.20326079091212876,0.34462948183495207,5000.0,24598.94
2016,60-120,74.0,0.027891822639420565,0.3374230998987695,560.81,20106.61
2016,60-120,74.0,0.09781137272392935,0.34462948183495207,500.0,5111.88
2016,60-120,74.0,0.3530843132817169,0.3408264694202442,10421.34,29515.160000000003
2016,60-120,74.0,0.42042715398845226,0.3408264694202442,3000.0,7135.6
2016,60-120,75.0,0.017888371169872457,0.3408264694202442,753.47,42120.66
2016,60-120,75.0,0.6437704572057786,0.34462948183495207,11500.0,17863.510000000002
2016,60-120,75.0,0.0,0.3408264694202442,0.0,17998.57
2016,60-120,76.0,0.020895695580828762,0.33550882614845157,2078.06,99449.19
2016,60-120,76.0,0.539032705809425,0.3374230998987695,6000.0,11131.05
2016,60-120,76.0,0.258920425122679,0.34462948183495207,420.0,1622.12
2016,60-120,77.0,0.0,0.3408264694202442,0.0,5317.55
2016,60-120,78.0,0.03731846154418909,0.34452264992337556,400.96,10744.28
2016,60-120,78.0,0.021624887649594124,0.33550882614845157,1222.23,56519.6
2016,60-120,78.0,0.03512942778992426,0.3266011519868284,800.0,22772.93
2016,60-120,79.0,0.17431725740848344,0.35746257880495513,600.0,3442.0
2016,60-120,80.0,0.03961984865881832,0.34452264992337556,400.96,10120.18
2016,60-120,80.0,0.8409297319116014,0.3374230998987695,1000.0,1189.16
2016,60-120,80.0,0.05096806634686378,0.34462948183495207,367.94,7219.03
2016,60-120,81.0,0.2754678270106121,0.33550882614845157,5000.0,18150.94
2016,60-120,81.0,0.9142397410873054,0.3408264694202442,10000.0,10938.05
2016,60-120,82.0,0.0,0.34462948183495207,0.0,11663.41
2016,60-120,82.0,0.47195253505933116,0.3408264694202442,700.0,1483.2
2016,60-120,83.0,0.02295838353688402,0.34001468309849675,826.39,35995.13
2016,60-120,83.0,0.10028048451518898,0.3408264694202442,1000.0,9972.03
2016,60-120,83.0,0.022259010057557215,0.33550882614845157,855.83,38448.7
2016,60-120,84.0,0.024114449077677517,0.33550882614845157,1222.23,50684.55
2016,60-120,84.0,0.03573749948305473,0.3408264694202442,458.0,12815.67
2016,60-120,84.0,0.04263407085566497,0.34462948183495207,513.0,12032.63
2016,60-120,85.0,0.05775082094158986,0.3408264694202442,632.42,10950.84
2016,60-120,85.0,0.3510666149779587,0.3266011519868284,40000.0,113938.49
2016,60-120,86.0,0.02549636588702521,0.33550882614845157,1222.23,47937.42
2016,60-120,86.0,0.19155253328225266,0.33656373238391507,200.0,1044.1
2016,60-120,88.0,0.1006437847430732,0.3408264694202442,1500.0,14904.05
2016,60-120,89.0,0.02686151888468753,0.33550882614845157,1222.23,45501.15
2016,60-120,90.0,0.0547085482806083,0.33550882614845157,2444.46,44681.5
2016,60-120,92.0,0.2109353082503127,0.34462948183495207,2000.0,9481.58
2017,12-36,13.0,0.02589657848247861,0.3408264694202442,286.0,11043.93
2017,12-36,13.0,0.27196194708436394,0.3408264694202442,2000.0,7353.97
2017,12-36,13.0,0.4643064422518862,0.3408264694202442,1000.0,2153.75
2017,12-36,13.0,0.3670754026354319,0.3374230998987695,4412.54,12020.8
2017,12-36,13.0,0.02451171366109913,0.34462948183495207,197.56,8059.82
2017,12-36,14.0,0.6523085543057171,0.3408264694202442,9500.0,14563.66
2017,12-36,14.0,0.42290619447935174,0.3408264694202442,3123.01,7384.64
2017,12-36,14.0,0.1287705668514094,0.3374230998987695,1188.43,9229.050000000001
2017,12-36,14.0,0.3187962254526906,0.3266011519868284,500.0,1568.4
2017,12-36,14.0,0.5917339209251168,0.3408264694202442,8000.0,13519.59
2017,12-36,15.0,0.05771727314311535,0.3408264694202442,623.32,10799.54
2017,12-36,15.0,0.654407434068451,0.33550882614845157,1000.0,1528.1
2017,12-36,15.0,0.16146757152772423,0.3374230998987695,2680.0,16597.76
2017,12-36,15.0,0.0147834202218792,0.35746257880495513,583.73,39485.45
2017,12-36,15.0,0.490518883137555,0.34462948183495207,4000.0,8154.63
2017,12-36,15.0,0.4896550638275014,0.3408264694202442,5286.84,10797.07
2017,12-36,15.0,0.09947348525024408,0.3408264694202442,731.53,7354.02
2017,12-36,16.0,0.1251005524614543,0.34001468309849675,894.22,7148.01
2017,12-36,16.0,0.10565206228949074,0.33550882614845157,3107.0,29407.85
2017,12-36,16.0,0.02613247206786978,0.3483177760588111,637.1,24379.629999999997
2017,12-36,16.0,0.34902717260098015,0.35746257880495513,2978.2,8532.86
2017,12-36,16.0,0.0326839296154499,0.3266011519868284,259.95,7953.449999999999
2017,12-36,16.0,0.07631765024892852,0.34462948183495207,1320.0,17296.13
2017,12-36,16.0,0.019717502829012617,0.33656373238391507,1302.82,66074.29
2017,12-36,16.0,0.0,0.3408264694202442,0.0,11575.01
2017,12-36,16.0,0.2899129481950447,0.3408264694202442,11667.88,40246.15
2017,12-36,16.0,0.057320460186878454,0.3408264694202442,217.53,3794.98
2017,12-36,17.0,0.03410642752570554,0.34001468309849675,2218.53,65047.27
2017,12-36,17.0,0.33636775184033385,0.33550882614845157,683.58,2032.24
2017,12-36,17.0,0.18891562650950533,0.3374230998987695,3426.0,18135.08
2017,12-36,17.0,0.029745755828121192,0.3483177760588111,109.86,3693.3
2017,12-36,17.0,0.043964121759514495,0.35746257880495513,500.0,11372.91
2017,12-36,17.0,0.09796600440950202,0.3266011519868284,1020.65,10418.41
2017,12-36,17.0,0.31727090199643904,0.34462948183495207,1675.0,5279.4
2017,12-36,17.0,0.3999073749178761,0.3408264694202442,7054.77,17641.01
2017,12-36,17.0,0.6567713122290818,0.3408264694202442,4200.0,6394.92
2017,12-36,18.0,0.05518325426302466,0.34452264992337556,289.28,5242.17
2017,12-36,18.0,0.09882632157219327,0.33550882614845157,730.37,7390.44
2017,12-36,18.0,0.08983603534819293,0.3408264694202442,1520.2,16921.940000000002
2017,12-36,18.0,0.05253784037953336,0.3374230998987695,200.0,3806.78
2017,12-36,18.0,0.28255381018341147,0.3483177760588111,287.62,1017.93
2017,12-36,18.0,0.30033761883830945,0.35746257880495513,27632.01,92003.16
2017,12-36,18.0,0.0,0.3266011519868284,0.0,2512.14
2017,12-36,18.0,0.5690547999772378,0.34462948183495207,2500.0,4393.25
2017,12-36,18.0,0.04064867273537462,0.3408264694202442,127.71,3141.8
2017,12-36,19.0,0.20280322706472204,0.3491920599261233,4263.37,21022.2
2017,12-36,19.0,0.4622746873174015,0.33550882614845157,10000.0,21632.16
2017,12-36,19.0,0.0,0.3408264694202442,0.0,3668.55
2017,12-36,19.0,0.05156977521331343,0.3374230998987695,2222.22,43091.52
2017,12-36,19.0,0.03679176829975951,0.3483177760588111,364.57,9909.01
2017,12-36,19.0,0.08517313564180856,0.35746257880495513,638.79,7499.9
2017,12-36,19.0,0.05151140876401243,0.3266011519868284,3343.57,64909.310000000005
2017,12-36,19.0,0.11090579232088665,0.34462948183495207,3362.22,30316.0
2017,12-36,19.0,0.058153721024806836,0.33656373238391507,418.99,7204.87
2017,12-36,19.0,0.03203876938421454,0.3408264694202442,2851.19,88991.87
2017,12-36,20.0,0.3730318936549561,0.34001468309849675,12789.82,34286.13
2017,12-36,20.0,0.46506003925106726,0.3408264694202442,4000.0,8601.04
2017,12-36,20.0,0.4392257913384674,0.3408264694202442,7500.0,17075.5
2017,12-36,20.0,0.5626625430519434,0.35746257880495513,640.4,1138.16
2017,12-36,20.0,0.4053420673243391,0.3266011519868284,2575.43,6353.72
2017,12-36,20.0,0.5871847042584735,0.34462948183495207,2871.48,4890.25
2017,12-36,20.0,0.387543004006216,0.33656373238391507,10519.01,27142.82
2017,12-36,20.0,0.2521837241817216,0.3408264694202442,10326.23,40947.25
2017,12-36,20.0,0.9091157031555406,0.3408264694202442,1000.0,1099.97
2017,12-36,21.0,0.10522904153179811,0.3408264694202442,500.0,4751.54
2017,12-36,21.0,0.01165835169689389,0.34001468309849675,739.51,63431.78
2017,12-36,21.0,0.3008559351354604,0.34452264992337556,1000.0,3323.85
2017,12-36,21.0,0.0870538370121935,0.33550882614845157,3731.46,42863.82
2017,12-36,21.0,0.06764604460884967,0.3408264694202442,172.63,2551.96
2017,12-36,21.0,0.03340044583537392,0.3374230998987695,718.15,21501.21
2017,12-36,21.0,0.04693423246806947,0.3483177760588111,2000.0,42612.82
2017,12-36,21.0,0.04375976052015211,0.3266011519868284,670.54,15323.21
2017,12-36,21.0,0.6009001978854899,0.3408264694202442,7300.0,12148.439999999999
2017,12-36,22.0,0.07231624202454906,0.3408264694202442,1230.1,17010.010000000002
2017,12-36,22.0,0.10759773969553149,0.3491920599261233,908.6500000000001,8444.880000000001
2017,12-36,22.0,0.481716663017298,0.33550882614845157,5500.0,11417.5
2017,12-36,22.0,0.1327137462884955,0.3408264694202442,10034.42,75609.5
2017,12-36,22.0,0.08854387587708316,0.3408264694202442,2425.6400000000003,27394.78
2017,12-36,22.0,0.043145975436110845,0.3374230998987695,3723.1400000000003,86291.70999999999
2017,12-36,22.0,0.010511909487102927,0.3408264694202442,502.4,47793.41
2017,12-36,22.0,0.18985532806066588,0.3483177760588111,5845.45,30788.97
2017,12-36,22.0,0.053017100552284195,0.35746257880495513,777.28,14660.93
2017,12-36,22.0,0.0327198146239234,0.3266011519868284,1843.56,56343.84
2017,12-36,22.0,0.03243532233481547,0.34462948183495207,329.43,10156.52
2017,12-36,22.0,0.024835237197051285,0.33656373238391507,667.56,26879.550000000003
2017,12-36,22.0,0.1832582894611562,0.3408264694202442,22557.71,123092.44
2017,12-36,22.0,0.07183567498185876,0.3408264694202442,197.0,2742.37
2017,12-36,22.0,0.1808332703866366,0.3408264694202442,335.15999999999997,1853.4199999999998
2017,12-36,23.0,0.025057820204539828,0.3491920599261233,644.32,25713.329999999998
2017,12-36,23.0,0.02066011715933963,0.34001468309849675,1651.02,79913.39
2017,12-36,23.0,0.21655216075114694,0.3408264694202442,485.72,2242.97
2017,12-36,23.0,0.046692390176621246,0.33550882614845157,1449.5900000000001,31045.53
2017,12-36,23.0,0.03275673601214282,0.3408264694202442,607.72,18552.52
2017,12-36,23.0,0.28757024231568146,0.3374230998987695,52217.62,181582.14
2017,12-36,23.0,0.10642826734780758,0.3408264694202442,1380.0,12966.48
2017,12-36,23.0,0.12142737883824355,0.3483177760588111,240.0,1976.49
2017,12-36,23.0,0.16632339760093065,0.35746257880495513,174.43,1048.74
2017,12-36,23.0,0.03147227292755082,0.3266011519868284,60.0,1906.44
2017,12-36,23.0,0.23989828312795375,0.33656373238391507,1500.0,6252.65
2017,12-36,23.0,0.07710623278727606,0.3408264694202442,4897.05,63510.42999999999
2017,12-36,23.0,0.0845560845401486,0.3408264694202442,424.48,5020.1
2017,12-36,23.0,0.16012396694214875,0.3408264694202442,291.4,1819.84
2017,12-36,24.0,0.028653361215326894,0.34001468309849675,186.35,6503.6
2017,12-36,24.0,0.0765981866176977,0.3408264694202442,333.7,4356.5
2017,12-36,24.0,0.06693397379109639,0.3374230998987695,5721.83,85484.69
2017,12-36,24.0,0.010651020295239328,0.3408264694202442,502.4,47169.19
2017,12-36,24.0,0.18426151418413358,0.3483177760588111,1066.08,5785.6900000000005
2017,12-36,24.0,0.0,0.3266011519868284,0.0,8460.54
2017,12-36,24.0,0.09264070201265759,0.34462948183495207,513.5,5542.92
2017,12-36,24.0,0.11363793716219021,0.33656373238391507,246.2,2166.53
2017,12-36,24.0,0.1521224846286881,0.3408264694202442,263.0,1728.87
2017,12-36,24.0,0.24554888075080455,0.3408264694202442,30753.47,125243.78
2017,12-36,25.0,0.10326987338914799,0.3408264694202442,512.39,4961.66
2017,12-36,25.0,0.12298080643378288,0.3408264694202442,711.99,5789.4400000000005
2017,12-36,25.0,0.0,0.3408264694202442,0.0,2064.58
2017,12-36,25.0,0.3223161562353369,0.39843044794736593,1985.2,6159.17
2017,12-36,25.0,0.4241655603014969,0.34001468309849675,3000.0,7072.71
2017,12-36,25.0,0.010577829982104447,0.33550882614845157,573.65,54231.35
2017,12-36,25.0,0.03585551789831367,0.3408264694202442,121.77,3396.13
2017,12-36,25.0,0.0235130632701263,0.3408264694202442,200.0,8505.91
2017,12-36,25.0,0.19958579698316753,0.3374230998987695,6054.99,30337.78
2017,12-36,25.0,0.006661524762291583,0.35746257880495513,891.0699999999999,133763.67
2017,12-36,25.0,0.08119675656843468,0.3266011519868284,1939.0500000000002,23880.879999999997
2017,12-36,25.0,0.11957287618328584,0.34462948183495207,5245.46,43868.31
2017,12-36,25.0,0.12085439985884781,0.33656373238391507,1013.74,8388.11
2017,12-36,25.0,0.18723583733344634,0.3408264694202442,1900.0,10147.63
2017,12-36,25.0,0.013577906503872427,0.3408264694202442,329.54,24270.31
2017,12-36,26.0,0.07007278580812175,0.3408264694202442,2897.42,41348.72
2017,12-36,26.0,0.20111120303957944,0.3408264694202442,632.0,3142.54
2017,12-36,26.0,0.19805088346804484,0.33550882614845157,10817.87,54621.67
2017,12-36,26.0,0.8866270048853148,0.3408264694202442,3000.0,3383.61
2017,12-36,26.0,0.04981000341330606,0.3408264694202442,615.8199999999999,12363.380000000001
2017,12-36,26.0,0.050936601107048736,0.3374230998987695,1656.77,32526.12
2017,12-36,26.0,0.06401078597205172,0.3408264694202442,207.0,3233.83
2017,12-36,26.0,0.20703017017706368,0.3483177760588111,426.89,2061.97
2017,12-36,26.0,0.9856878129558806,0.35746257880495513,4500.0,4565.34
2017,12-36,26.0,0.8239930704192516,0.3266011519868284,4100.0,4975.77
2017,12-36,26.0,0.46769709519832514,0.34462948183495207,1635.2,3496.2799999999997
2017,12-36,26.0,0.1644783352304639,0.33656373238391507,1426.19,8670.99
2017,12-36,26.0,0.07686792711487807,0.3408264694202442,7222.04,93953.88
2017,12-36,26.0,0.026989611364812944,0.3408264694202442,163.18,6046.03
2017,12-36,26.0,0.881808942865394,0.3408264694202442,4000.0,4536.13
2017,12-36,27.0,0.07523401251923588,0.3408264694202442,520.18,6914.16
2017,12-36,27.0,0.01625899780391174,0.3491920599261233,978.24,60166.07
2017,12-36,27.0,0.0,0.39843044794736593,0.0,3747.2
2017,12-36,27.0,0.11455222031508337,0.34001468309849675,1017.1,8878.92
2017,12-36,27.0,0.18776758672784166,0.3408264694202442,1310.0,6976.709999999999
2017,12-36,27.0,0.03380130004719926,0.3408264694202442,1855.52,54894.93
2017,12-36,27.0,0.03778445865003954,0.3374230998987695,360.2,9533.02
2017,12-36,27.0,0.18218644624153263,0.3483177760588111,244.21,1340.44
2017,12-36,27.0,0.5585562330980592,0.3266011519868284,6037.25,10808.67
2017,12-36,27.0,0.029155395524829007,0.34462948183495207,320.0,10975.67
2017,12-36,27.0,0.048831527922538066,0.33656373238391507,2894.92,59283.83
2017,12-36,27.0,0.13535941486737152,0.3408264694202442,1026.0,7579.82
2017,12-36,27.0,0.06262264636452122,0.3408264694202442,559.74,8938.3
2017,12-36,28.0,0.14947562481520774,0.3408264694202442,429.72,2874.8500000000004
2017,12-36,28.0,0.07491887906517014,0.3408264694202442,1211.23,16167.220000000001
2017,12-36,28.0,0.011086604369026481,0.34001468309849675,812.04,73245.15
2017,12-36,28.0,0.01825050790074359,0.35199211733057206,930.85,51004.06
2017,12-36,28.0,0.39572231850859324,0.33550882614845157,11512.14,29091.46
2017,12-36,28.0,0.04958096091101017,0.3408264694202442,85.25,1719.41
2017,12-36,28.0,0.3641653956499408,0.3374230998987695,15393.02,42269.31
2017,12-36,28.0,0.010944150848040988,0.3408264694202442,502.4,45905.8
2017,12-36,28.0,0.024084752084020323,0.3483177760588111,3233.41,134251.33
2017,12-36,28.0,0.03349445642402627,0.3266011519868284,7125.82,212746.25
2017,12-36,28.0,0.15807703723999358,0.34462948183495207,1384.6599999999999,8759.4
2017,12-36,28.0,0.04402601560708028,0.33656373238391507,3161.27,71804.59
2017,12-36,28.0,0.049457713661338984,0.3408264694202442,758.62,15338.76
2017,12-36,28.0,0.0,0.3408264694202442,0.0,2444.31
2017,12-36,28.0,0.6130967465971549,0.3408264694202442,4572.3099999999995,7457.73
2017,12-36,29.0,0.07117815883165009,0.3408264694202442,156.74,2202.08
2017,12-36,29.0,0.24246744571456974,0.3408264694202442,4000.0,16497.06
2017,12-36,29.0,0.4823831641430871,0.33550882614845157,12137.73,25162.010000000002
2017,12-36,29.0,0.0,0.3408264694202442,0.0,161219.61
2017,12-36,29.0,0.02724459605986042,0.3408264694202442,601.78,22088.05
2017,12-36,29.0,0.4529621459534627,0.3408264694202442,1000.0,2207.69
2017,12-36,29.0,0.7875131908459467,0.34462948183495207,1000.0,1269.82
2017,12-36,29.0,0.09058861093553497,0.33656373238391507,278.0400000000001,3069.26
2017,12-36,29.0,0.05489768603817535,0.3408264694202442,4487.26,81738.6
2017,12-36,29.0,0.025728100079685096,0.3408264694202442,214.71,8345.35
2017,12-36,29.0,0.07428661165893462,0.3408264694202442,908.24,12226.16
2017,12-36,30.0,0.09650961332563314,0.3408264694202442,446.19,4623.27
2017,12-36,30.0,0.2256362973604649,0.3491920599261233,315.69,1399.11
2017,12-36,30.0,0.48093496320706697,0.33550882614845157,1114.99,2318.38
2017,12-36,30.0,0.10171321142432423,0.3408264694202442,2326.41,22872.25
2017,12-36,30.0,0.15688666049503683,0.3374230998987695,928.7,5919.5599999999995
2017,12-36,30.0,0.44854313190756423,0.3408264694202442,1000.0,2229.44
2017,12-36,30.0,0.013579826491092444,0.35746257880495513,1563.58,115139.91
2017,12-36,30.0,0.042772605362584676,0.3266011519868284,468.23,10946.960000000001
2017,12-36,30.0,0.30151593337708044,0.34462948183495207,3441.53,11414.09
2017,12-36,30.0,0.03707695932743091,0.3408264694202442,284.81,7681.59
2017,12-36,30.0,0.07929905159459495,0.3408264694202442,1088.14,13721.98
2017,12-36,30.0,0.026308437667713073,0.3408264694202442,214.71,8161.26
2017,12-36,31.0,0.08160708591212897,0.3491920599261233,501.58,6146.28
2017,12-36,31.0,0.05685986413372284,0.3408264694202442,328.94,5785.099999999999
2017,12-36,31.0,0.9159857839006338,0.34001468309849675,1000.0,1091.72
2017,12-36,31.0,0.04234079949524539,0.3408264694202442,112.74,2662.68
2017,12-36,31.0,0.25036537697201855,0.3408264694202442,1600.0,6390.66
2017,12-36,31.0,0.11891963886484068,0.3408264694202442,500.0,4204.52
2017,12-36,31.0,0.08117957055558671,0.3483177760588111,130.32,1605.33
2017,12-36,31.0,0.07384961298409293,0.35746257880495513,228.6,3095.48
2017,12-36,31.0,0.032325283884837054,0.34462948183495207,269.61,8340.53
2017,12-36,31.0,0.361425399910856,0.3408264694202442,22858.7,63245.97
2017,12-36,31.0,0.8446510211356565,0.3408264694202442,2440.56,2889.43
2017,12-36,32.0,0.04208349162129078,0.3491920599261233,648.05,15399.15
2017,12-36,32.0,0.046505138013894,0.34001468309849675,376.62,8098.46
2017,12-36,32.0,0.19072504124429016,0.33550882614845157,200.0,1048.63
2017,12-36,32.0,0.02609628963368358,0.3408264694202442,579.4,22202.39
2017,12-36,32.0,0.19933382059378366,0.3408264694202442,690.0,3461.53
2017,12-36,32.0,0.05504299429849772,0.3374230998987695,566.89,10299.04
2017,12-36,32.0,0.04959481866091654,0.3483177760588111,637.1,12846.1
2017,12-36,32.0,0.018222275360423205,0.35746257880495513,583.73,32033.87
2017,12-36,32.0,0.4157938629316797,0.34462948183495207,972.23,2338.25
2017,12-36,32.0,0.08799021548803773,0.33656373238391507,300.0,3409.47
2017,12-36,32.0,0.28555137104644585,0.3408264694202442,12031.49,42134.24
2017,12-36,32.0,0.44446788154554284,0.3408264694202442,590.0,1327.43
2017,12-36,33.0,0.04548385402992912,0.3408264694202442,216.56,4761.25
2017,12-36,33.0,0.0,0.3491920599261233,0.0,29864.9
2017,12-36,33.0,0.3035198181579045,0.3408264694202442,2700.0,8895.63
2017,12-36,33.0,0.08186187093849176,0.34001468309849675,406.26,4962.75
2017,12-36,33.0,0.08147993638046568,0.35199211733057206,500.0,6136.48
2017,12-36,33.0,0.24373473052641834,0.33550882614845157,2801.37,11493.52
2017,12-36,33.0,0.0,0.3408264694202442,0.0,61989.07
2017,12-36,33.0,0.18174096224466707,0.3374230998987695,11575.24,63690.87
2017,12-36,33.0,0.2773407151577669,0.3483177760588111,1274.4,4595.07
2017,12-36,33.0,0.037928240415807904,0.35746257880495513,1567.16,41319.08
2017,12-36,33.0,0.13632061478478294,0.3266011519868284,772.0,5663.12
2017,12-36,33.0,0.19089373976064197,0.34462948183495207,2199.89,11524.16
2017,12-36,33.0,0.6251655384387954,0.3408264694202442,4059.8,6493.96
2017,12-36,33.0,0.13191335930560807,0.3408264694202442,300.0,2274.22
2017,12-36,34.0,0.026833456353677013,0.3408264694202442,172.68,6435.25
